Action,"Action Qty","Alt Qty","Item Code","Item Desc","Procurement Type",WareHouse,"On Hand Qty","Re-Order Point","Maximum Qty","On SO (5 Days)","Total On Hand","Alter Id",Title,"Product Line Desc","Item Type"
0,0,0,RMFPB025YL,"MFP Braid 1/4in x 1000ft Yello","Buy to Stock",003,6000,N/A,0,,8565.72,d27a57d3-67f3-59e7-9d89-ada0366c1555,N/A,Rope,N/A
0,0,0,RMFPB025YL,"MFP Braid 1/4in x 1000ft Yello","Buy to Stock",181,1358,N/A,0,,8565.72,16046199-91a8-57b6-9d3a-83a6e8c948b6,N/A,Rope,N/A
0,0,0,RMFPB025YL,"MFP Braid 1/4in x 1000ft Yello","Buy to Stock",000,1207.72,N/A,5917,,8565.72,eca5c090-d981-5b52-b521-9571638edf98,N/A,Rope,N/A
transfer,0,0,RMFPB037BK,"MFP Braid 3/8in x 1000ft Black","Buy to Stock",003,3000,N/A,0,,3380,31173a61-565e-56b9-951b-e4dc7a059a44,"RMFPB037BK transfer 0 to 003",Rope,N/A
transfer,3000,"3.0 SP10",RMFPB037BK,"MFP Braid 3/8in x 1000ft Black","Buy to Stock",000,380,N/A,5490,,3380,4a93594a-a12b-5c1e-8a55-8bfcec3dd159,"RMFPB037BK transfer 3000 to 000",Rope,N/A
0,0,0,RNF16BK,"16mm Hercules Rope Black","Buy to Stock",000,2172.47,N/A,1680,688.17,9134.57,cf176603-545e-561e-a447-d1cff823191b,N/A,Netform,N/A
0,0,0,RNF16BK,"16mm Hercules Rope Black","Buy to Stock",003,6962.1,N/A,5269,,9134.57,5a5587b8-860a-5c67-b7b0-df03f4028dc5,N/A,Netform,N/A
0,0,0,RNF16BL,"16mm Hercules Rope Blue","Buy to Stock",000,1386.76,N/A,1120,1600.96,4870.76,7df30289-5580-5711-a36b-d1e43a6d65b7,N/A,Netform,N/A
0,0,0,RNF16BL,"16mm Hercules Rope Blue","Buy to Stock",003,3484,N/A,2871,,4870.76,307272d6-0783-540e-8d3e-51d062e4576d,N/A,Netform,N/A
transfer,0,0,RNF16GN,"16mm Hercules Rope Green","Buy to Stock",003,1173,N/A,0,,1557.37,caa898b8-4624-579f-82c2-85183bbccbc7,"RNF16GN transfer 0 to 003",Netform,N/A
transfer,260.63,"260.6 M",RNF16GN,"16mm Hercules Rope Green","Buy to Stock",000,384.37,N/A,645,,1557.37,d824b1e1-dcaa-5f2c-ad69-d20fb92cd41a,"RNF16GN transfer 261 to 000",Netform,N/A
0,0,0,RNF16GY,"16mm Hercules Rope Bright Grey","Buy to Stock",000,758.48,N/A,33,,758.48,f495ef50-57ae-506f-901d-ee440318c5b1,N/A,Netform,N/A
0,0,0,RNF16RD,"16mm Hercules Rope Red","Buy to Stock",000,1229.79,N/A,1120,54.7,4153.79,d5984dd1-7f08-50d1-9caf-c6175457ccbb,N/A,Netform,N/A
0,0,0,RNF16RD,"16mm Hercules Rope Red","Buy to Stock",003,2924,N/A,1708,,4153.79,7eac5955-81e6-5603-8cfd-326c014fc418,N/A,Netform,N/A
transfer,772.03,"772.0 M",RNF16RDBL,"16mm Hercules Rope Red/Blue","Buy to Stock",003,1,N/A,912,,773.03,a6265e13-a414-56f9-803e-fe81528f4218,"RNF16RDBL transfer 772 to 003",Netform,N/A
transfer,0,0,RNF16RDBL,"16mm Hercules Rope Red/Blue","Buy to Stock",000,772.03,N/A,1050,,773.03,a71866c9-b834-5748-ac47-89679ff9b7c0,"RNF16RDBL transfer 0 to 000",Netform,N/A
transfer,817.58,"817.6 M",RNF16SD,"16mm Hercules Rope Sand","Buy to Stock",000,302.42,N/A,1120,,7805.46,dcb7e5d7-447f-507e-be1c-5c3a3c9c1ba8,"RNF16SD transfer 818 to 000",Netform,N/A
transfer,0,0,RNF16SD,"16mm Hercules Rope Sand","Buy to Stock",003,7503.04,N/A,1863,,7805.46,8858861d-f335-54d6-bcee-22d4a2aa4e87,"RNF16SD transfer 0 to 003",Netform,N/A
0,0,0,RNF16SDGN,"16mm Hercules Rope Sand/Green","Buy to Stock",003,2320,N/A,1149,,3222.48,9a394dcd-f657-5fc6-bab1-bd60a1e1b5ce,N/A,Netform,N/A
0,0,0,RNF16SDGN,"16mm Hercules Rope Sand/Green","Buy to Stock",000,902.48,N/A,1120,36.66,3222.48,7754e019-c50d-5ec7-8fbf-2d271a94271e,N/A,Netform,N/A
0,0,0,RNF16YL,"16mm Hercules Rope Yellow","Buy to Stock",000,210.42,N/A,206,,772.42,1a4a91f7-8e6a-59d2-84bb-95da6fc9eb86,N/A,Netform,N/A
0,0,0,RNF16YL,"16mm Hercules Rope Yellow","Buy to Stock",003,562,N/A,0,,772.42,5e696d94-6691-5449-bdb6-fa9844bb1854,N/A,Netform,N/A
0,0,0,RNF18BK-FC,"18mm Hercules Rope Black - Fib","Buy to Stock",003,17484.37,N/A,4471,,19795.9,3d874aaa-8c43-5711-a6e8-60510b68a01a,N/A,Netform,N/A
0,0,0,RNF18BK-FC,"18mm Hercules Rope Black - Fib","Buy to Stock",000,2311.53,N/A,0,291.9,19795.9,bae9d35b-6391-5c26-8d35-54844002e628,N/A,Netform,N/A
transfer,0,0,RNF18BL-FC,"18mm Hercules Rope Blue - Fibe","Buy to Stock",003,444.5,N/A,0,,614.12,8ebca0b4-8408-57d6-8d05-a74976d79778,"RNF18BL-FC transfer 0 to 003",Netform,N/A
transfer,444.5,"444.5 M",RNF18BL-FC,"18mm Hercules Rope Blue - Fibe","Buy to Stock",000,169.62,N/A,900,,614.12,c281164d-ea01-589d-9ff6-76cec6af534d,"RNF18BL-FC transfer 445 to 000",Netform,N/A
transfer,0,0,RNF18RD-FC,"18mm Hercules Rope Red - Fiber","Buy to Stock",003,1783,N/A,0,,2155.3,816cb86d-ee7d-5ba1-81db-8dafc397648e,"RNF18RD-FC transfer 0 to 003",Netform,N/A
transfer,527.7,"527.7 M",RNF18RD-FC,"18mm Hercules Rope Red - Fiber","Buy to Stock",000,372.3,N/A,900,,2155.3,967ee8cb-ba88-5b4f-b5c3-e4d5576b92f1,"RNF18RD-FC transfer 528 to 000",Netform,N/A
transfer,774.4,"774.4 M",RNF18SD-FC,"18mm Hercules Rope Sand - Fibe","Buy to Stock",000,575.6,N/A,1350,,1795.6,f4b8f6e0-287d-55f4-850c-7da57dcdc24e,"RNF18SD-FC transfer 774 to 000",Netform,N/A
transfer,0,0,RNF18SD-FC,"18mm Hercules Rope Sand - Fibe","Buy to Stock",003,1220,N/A,0,,1795.6,8db52ad1-7ba8-5003-b4fd-a565037f46e6,"RNF18SD-FC transfer 0 to 003",Netform,N/A
transfer,0,0,ROCBLOC10K,"LABEL Valeron w/Cap, 4""x6"", Re","Buy to Stock",181,264,N/A,0,,264,02b09454-dc4b-5bd2-b0fb-9c8ed5674439,"ROCBLOC10K transfer 0 to 181","Manufacturing Supplies",N/A
transfer,264,"264.0 EA",ROCBLOC10K,"LABEL Valeron w/Cap, 4""x6"", Re","Buy to Stock",000,,N/A,700,,264,6f19df31-5c95-5690-aab4-1f8aa756b428,"ROCBLOC10K transfer 264 to 000","Manufacturing Supplies",N/A
transfer,0,0,ROCBLOC5K,"LABEL Valeron w/Cap, 4""x6"",Yel","Buy to Stock",181,622,N/A,0,31,622,fa62099e-5a2e-5d85-8293-8a8fd6eea287,"ROCBLOC5K transfer 0 to 181","Manufacturing Supplies",N/A
transfer,622,"622.0 EA",ROCBLOC5K,"LABEL Valeron w/Cap, 4""x6"",Yel","Buy to Stock",000,,N/A,2200,,622,7dab6f21-14d8-5410-bb2f-697cefdbd975,"ROCBLOC5K transfer 622 to 000","Manufacturing Supplies",N/A
transfer,0,0,ROD58X3ZG,"Steel Rod 5/8in x3ft Zinc Galv","Buy to Stock",000,6,N/A,0,,6,b6766f0b-52e8-5002-ba7b-29b29dcd3e44,"ROD58X3ZG transfer 0 to 000",Hardware,N/A
transfer,4,"4.0 EA",ROD58X3ZG,"Steel Rod 5/8in x3ft Zinc Galv","Buy to Stock",181,,N/A,4,1,6,fbc2d642-5d04-55f4-8ca3-e14463499ba1,"ROD58X3ZG transfer 4 to 181",Hardware,N/A
transfer,1199,"2.0 SP",RPD3S125BK,"1-1/4"" BLACK Polydacron Rope","Buy to Stock",003,602,N/A,1801,,2335.8,40ee3524-4dac-548d-b4f7-2f21c15c3128,"RPD3S125BK transfer 1199 to 003",Rope,N/A
transfer,0,0,RPD3S125BK,"1-1/4"" BLACK Polydacron Rope","Buy to Stock",000,1733.8,N/A,1200,,2335.8,b5223aa4-25a6-59bc-bb8f-01ac9de658bb,"RPD3S125BK transfer 0 to 000",Rope,N/A
0,0,0,RPD3S125BK-I,"1-1/4"" BLACK Polydacron Rope","Buy to Stock",000,810,N/A,1200,,4410,e7338d50-97b2-541e-b6ea-d3de777155c0,N/A,Rope,N/A
0,0,0,RPD3S125BK-I,"1-1/4"" BLACK Polydacron Rope","Buy to Stock",003,3600,N/A,3013,,4410,09a848b6-5d24-5d09-9b31-2576db1267c6,N/A,Rope,N/A
transfer,972,"1.6 SP",RPP3S125BK,"Polypropylene 3 Strand 1-1/4in","Buy to Stock",003,2400,N/A,3372,,4482.27,897ae39d-bbc4-528e-8743-0c30c411981d,"RPP3S125BK transfer 972 to 003",Rope,N/A
transfer,0,0,RPP3S125BK,"Polypropylene 3 Strand 1-1/4in","Buy to Stock",000,2082.27,N/A,1200,211.69,4482.27,8c081224-5520-5e61-b97b-0ebadaf6b759,"RPP3S125BK transfer 0 to 000",Rope,N/A
0,0,0,RPS3S050BK,"HTPP Polysteel 3 Strand 1/2in","Buy to Stock",003,94270.18,N/A,125791,,112492.59,b47fb28c-224d-5f0c-a17c-327c6248aa85,N/A,Rope,N/A
0,0,0,RPS3S050BK,"HTPP Polysteel 3 Strand 1/2in","Buy to Stock",181,15490.57,N/A,6560,1766.1,112492.59,01049e91-4d86-5759-acf3-04d0aa7cc399,N/A,Rope,N/A
0,0,0,RPS3S050BK,"HTPP Polysteel 3 Strand 1/2in","Buy to Stock",000,2731.84,N/A,0,,112492.59,78f6bc7e-694a-5dbf-9cf9-4e46c65c3136,N/A,Rope,N/A
0,0,0,RPY13ANGN,"Polyester Archery Netting Gree","Buy to Stock",181,1508,N/A,83,,1508,9f85a024-6669-58e2-be61-d2cd0bd6e4d2,N/A,"Rolled Goods",N/A
0,0,0,RPY13ANWH,"Polyester Archery Netting Whit","Buy to Stock",181,2355.12,N/A,1174,,2355.12,9f5413c8-d160-5a75-853f-181f684a2e6e,N/A,"Rolled Goods",N/A
transfer,0,0,RPY14BKFR,"DNR900 Black 1/4in Polyester K","Buy to Stock",181,9177.33,N/A,9000,3083.2,32560.67,d5df3ab3-939f-571a-b443-2a3de63481ca,"RPY14BKFR transfer 0 to 181","Rolled Goods",N/A
transfer,6000,"200.0 YD",RPY14BKFR,"DNR900 Black 1/4in Polyester K","Buy to Stock",003,3000,N/A,9000,,32560.67,e82cb66e-2d56-5685-bd6a-e42413409041,"RPY14BKFR transfer 6000 to 003","Rolled Goods",N/A
transfer,0,0,RPY14BKFR,"DNR900 Black 1/4in Polyester K","Buy to Stock",000,20383.34,N/A,0,4154,32560.67,be8ef67c-ab64-572c-bdea-8bed18312d49,"RPY14BKFR transfer 0 to 000","Rolled Goods",N/A
0,0,0,RPY14SDFR,"DNR500 Sand Polyester Knit Mes","Buy to Stock",000,5081.17,N/A,0,,30284.8,7533b63c-fb03-5303-a811-ca22b9c28bea,N/A,"Rolled Goods",N/A
0,0,0,RPY14SDFR,"DNR500 Sand Polyester Knit Mes","Buy to Stock",003,21050,N/A,22500,,30284.8,11b9e1b8-6088-53da-bb1a-553e85ba2bcc,N/A,"Rolled Goods",N/A
0,0,0,RPY14SDFR,"DNR500 Sand Polyester Knit Mes","Buy to Stock",181,4153.63,N/A,7500,,30284.8,28d6b375-0948-577f-a469-faaef6768c51,N/A,"Rolled Goods",N/A
transfer,759,"759.0 YD",RPY3817FR,"DNR800 Polyester Knit Mesh 3/8","Make to Stock",181,,N/A,759,,1465,2fc2887c-a842-558d-97f3-b8eea78903c1,"RPY3817FR transfer 759 to 181","Rolled Goods",N/A
transfer,0,0,RPY3817FR,"DNR800 Polyester Knit Mesh 3/8","Make to Stock",003,1465,N/A,0,,1465,9bd12835-4d21-5c77-af50-fc3fb22258c8,"RPY3817FR transfer 0 to 003","Rolled Goods",N/A
transfer,176,"176.0 YD",RPY3825FR,"DNR800 Polyester Knit Mesh 3/8","Make to Stock",181,281,N/A,813,417,457,e758b474-ccd2-51aa-ac80-afc34f21bdd6,"RPY3825FR transfer 176 to 181","Rolled Goods",N/A
transfer,0,0,RPY3825FR,"DNR800 Polyester Knit Mesh 3/8","Make to Stock",003,176,N/A,0,,457,c9cec9b2-cef2-585b-9a97-2ed9d9262ebd,"RPY3825FR transfer 0 to 003","Rolled Goods",N/A
transfer,0,0,RPY38BKFR,"DNR900 Polyester Knit Mesh 3/8","Buy to Stock",000,19391.1,N/A,0,,102853.53,c6c6e957-555a-5073-8fd3-06cf71635f40,"RPY38BKFR transfer 0 to 000","Rolled Goods",N/A
transfer,0,0,RPY38BKFR,"DNR900 Polyester Knit Mesh 3/8","Buy to Stock",181,61442.43,N/A,9000,70868,102853.53,f9d424dd-b2d7-59d0-bff0-bcbdecf15e56,"RPY38BKFR transfer 0 to 181","Rolled Goods",N/A
transfer,35015,"1167.2 YD",RPY38BKFR,"DNR900 Polyester Knit Mesh 3/8","Buy to Stock",003,22020,N/A,57035,,102853.53,9a5c9c42-0e37-587a-a882-ce7dfaeda9ed,"RPY38BKFR transfer 35015 to 003","Rolled Goods",N/A
0,0,0,RPY38BKFR-S,"DNR900 Polyester Knit Mesh 3/8","Buy to Stock",003,17144,N/A,0,,26574.5,3e1fa41f-43ed-59ae-ab2f-ee718f35af0f,N/A,"Rolled Goods",N/A
0,0,0,RPY38BKFR-S,"DNR900 Polyester Knit Mesh 3/8","Buy to Stock",430,9430.5,N/A,0,1818,26574.5,5429e08e-1c66-5fc6-b64c-1038c18c93b5,N/A,"Rolled Goods",N/A
0,0,0,RPY38GYFR,"DNR850 Polyester Knit Mesh 3/8","Buy to Stock",181,2490.83,N/A,4500,,47610.83,277aa6a7-29c6-5976-a50f-5da244e79b56,N/A,"Rolled Goods",N/A
0,0,0,RPY38GYFR,"DNR850 Polyester Knit Mesh 3/8","Buy to Stock",003,45120,N/A,25500,,47610.83,c4b74db6-4175-5b8f-b21e-95c69ac8f460,N/A,"Rolled Goods",N/A
transfer,0,0,RPY38WHFR,"DNR800 Polyester Knit Mesh 3/8","Buy to Stock",003,6000,N/A,0,,7667.86,72e39260-3885-5892-a2b8-ecf5b942c47b,"RPY38WHFR transfer 0 to 003","Rolled Goods",N/A
transfer,1065.14,"35.5 YD",RPY38WHFR,"DNR800 Polyester Knit Mesh 3/8","Buy to Stock",181,1667.86,N/A,2733,,7667.86,eadac591-4257-5677-b200-5e13bd0df7ec,"RPY38WHFR transfer 1065 to 181","Rolled Goods",N/A
0,0,0,RPY3S050SD,"Polyester 3 Strand Sand 1/2in","Buy to Stock",000,10537.51,N/A,7471,2000,10537.51,e28cea9b-8c83-535a-a814-5c8dae1b5b61,N/A,Rope,N/A
0,0,0,RPY3S050WH,"Polyester 3 Strand White 1/2in","Buy to Stock",000,3924.33,N/A,2193,,3924.33,5942daa8-42fd-52c6-b7e7-4a25309b7fde,N/A,Rope,N/A
transfer,5048,"5048.0 FT",RPY3S062BK,"Polyester 3 Strand Black 5/8in","Buy to Stock",003,7999,N/A,13047,,20332.16,21c81c44-2f94-58a3-b6b4-e2e487d973d4,"RPY3S062BK transfer 5048 to 003",Rope,N/A
transfer,0,0,RPY3S062BK,"Polyester 3 Strand Black 5/8in","Buy to Stock",000,12333.16,N/A,8000,3240,20332.16,43466d5c-f3bb-5422-95a9-f0ad2712d3d2,"RPY3S062BK transfer 0 to 000",Rope,N/A
0,0,0,RPY3S062BL,"Polyester 3 Strand 5/8in Blue","Buy to Stock",000,6506.45,N/A,5087,267,12506.45,82e27a1a-bcf6-5943-9206-ddef6145ee1e,N/A,Rope,N/A
0,0,0,RPY3S062BL,"Polyester 3 Strand 5/8in Blue","Buy to Stock",003,6000,N/A,0,,12506.45,9e4a0dfe-01f2-5ee4-ac63-cced23bb5faa,N/A,Rope,N/A
transfer,760,"1.3 SP",RPY3S062RD,"Polyester 3 Strand 5/8in x 600","Buy to Stock",003,,N/A,760,,1640.9,96578626-8d9f-5c72-9717-0ffa365c7762,"RPY3S062RD transfer 760 to 003",Rope,N/A
transfer,0,0,RPY3S062RD,"Polyester 3 Strand 5/8in x 600","Buy to Stock",000,1640.9,N/A,0,,1640.9,2ecec7a3-aeb2-54fb-ad20-55dbe85d6743,"RPY3S062RD transfer 0 to 000",Rope,N/A
0,0,0,RPY3S062SD,"Polyester 3 Strand Sand 5/8in","Buy to Stock",000,13121.96,N/A,9000,3459,31321.96,0f40595e-05a2-5c73-9037-cb9ebbcac689,N/A,Rope,N/A
0,0,0,RPY3S062SD,"Polyester 3 Strand Sand 5/8in","Buy to Stock",003,18200,N/A,16864,,31321.96,a95be146-1d7b-555c-a90d-e2367a164e70,N/A,Rope,N/A
0,0,0,RPY3S062WH,"Polyester 3 Strand White 5/8in","Buy to Stock",000,4348.67,N/A,3754,462,4348.67,13aae7de-0291-5f47-b092-766a18fbca04,N/A,Rope,N/A
transfer,0,0,RPYB013BK,"Polyester Braid 1/8in x 1000ft","Buy to Stock",003,21000,N/A,0,,26952,d1c37872-6332-5331-9074-4ba04de71e04,"RPYB013BK transfer 0 to 003",Rope,N/A
transfer,21804,"21.8 SP10",RPYB013BK,"Polyester Braid 1/8in x 1000ft","Buy to Stock",000,5148,N/A,34099,1200,26952,77b8e179-db67-5998-b1db-67a3576305dc,"RPYB013BK transfer 21804 to 000",Rope,N/A
transfer,0,0,RPYB013BK,"Polyester Braid 1/8in x 1000ft","Buy to Stock",181,116,N/A,0,,26952,47e1d64b-19e0-5e4a-871d-c0fc04caa529,"RPYB013BK transfer 0 to 181",Rope,N/A
transfer,0,0,RPYB013BK,"Polyester Braid 1/8in x 1000ft","Buy to Stock",430,688,N/A,0,,26952,c7cccf01-fa6c-548f-94ac-012e414b5f32,"RPYB013BK transfer 0 to 430",Rope,N/A
0,0,0,RPYB013WH,"Polyester Braid 1/8in x 1000ft","Buy to Stock",000,1956,N/A,1663,,3956,bf5e7884-620b-5898-91a5-c09d96f047f9,N/A,Rope,N/A
0,0,0,RPYB013WH,"Polyester Braid 1/8in x 1000ft","Buy to Stock",003,2000,N/A,0,,3956,543aeac6-5f5b-5e57-a0c3-ca0203ffc3a8,N/A,Rope,N/A
0,0,0,RPYB025BK,"Polyester Braid 1/4in x 1000ft","Buy to Stock",000,44196.37,N/A,24000,9988.48,157251.58,3423e6b1-530d-5f5c-8d72-62757157c78b,N/A,Rope,N/A
0,0,0,RPYB025BK,"Polyester Braid 1/4in x 1000ft","Buy to Stock",003,87372,N/A,99449,,157251.58,7540a526-1499-5ed7-b004-954c4d1097f1,N/A,Rope,N/A
0,0,0,RPYB025BK,"Polyester Braid 1/4in x 1000ft","Buy to Stock",181,11164.21,N/A,8000,3866.64,157251.58,898a0e0a-ed73-5be9-b412-8f6c2c75690e,N/A,Rope,N/A
0,0,0,RPYB025BK,"Polyester Braid 1/4in x 1000ft","Buy to Stock",430,14519,N/A,12000,171,157251.58,5db8164a-ccf1-58bc-a935-f28d969dfc0b,N/A,Rope,N/A
0,0,0,RPYB025BK-N,"Polyester Braid 1/4in x 1000ft","Buy to Stock",003,26,N/A,14,,30,4809d1ae-d8ce-5be9-aaf4-59810c82d084,N/A,Rope,N/A
0,0,0,RPYB025BK-N,"Polyester Braid 1/4in x 1000ft","Buy to Stock",000,4,N/A,4,2,30,c3412830-93e5-56eb-bde2-77d12074d596,N/A,Rope,N/A
0,0,0,RPYB025SD,"Polyester Braid 1/4in x 1000ft","Buy to Stock",003,11000,N/A,15182,,17438.4,e90821a1-d07b-5200-a3ac-93d810a9cca4,N/A,Rope,N/A
0,0,0,RPYB025SD,"Polyester Braid 1/4in x 1000ft","Buy to Stock",000,6438.4,N/A,4000,798.02,17438.4,7d4305b4-67eb-5e64-bbd8-8897411339f9,N/A,Rope,N/A
0,0,0,RPYB025SD-N,"Polyester Braid 1/4in x 1000ft","Buy to Stock",000,10,N/A,10,3,39,8a92bcbf-d3eb-50d2-bc59-eee97399b85a,N/A,Rope,N/A
0,0,0,RPYB025SD-N,"Polyester Braid 1/4in x 1000ft","Buy to Stock",003,29,N/A,32,,39,592528a0-1d5a-5ca0-80fb-7a4d6f8635d6,N/A,Rope,N/A
0,0,0,RPYB025WH,"Polyester Braid 1/4in x 1000ft","Buy to Stock",003,20500,N/A,10622,,29634.21,81bdd567-6b28-5f7b-a903-3469bf51a255,N/A,Rope,N/A
0,0,0,RPYB025WH,"Polyester Braid 1/4in x 1000ft","Buy to Stock",181,4006.6,N/A,0,2000,29634.21,31ff986c-09fe-51a6-a974-00a2c3034517,N/A,Rope,N/A
0,0,0,RPYB025WH,"Polyester Braid 1/4in x 1000ft","Buy to Stock",430,3000,N/A,0,,29634.21,820d6dc1-e854-55bf-9bcd-71e52172e83a,N/A,Rope,N/A
0,0,0,RPYB025WH,"Polyester Braid 1/4in x 1000ft","Buy to Stock",000,2127.61,N/A,4000,160,29634.21,4b2e1775-583a-5f92-a7b5-2d524f09bb8b,N/A,Rope,N/A
transfer,0,0,RPYB025WH-N,"Polyester Braid 1/4in x 1000ft","Buy to Stock",000,5,N/A,4,,5,878eade5-62ce-57cc-a3d1-46ccc1c3622f,"RPYB025WH-N transfer 0 to 000",Rope,N/A
transfer,5,"2.5 PK",RPYB025WH-N,"Polyester Braid 1/4in x 1000ft","Buy to Stock",003,,N/A,10,,5,2f363330-1e6c-5c13-bffb-e1af4f0d57fe,"RPYB025WH-N transfer 5 to 003",Rope,N/A
0,0,0,RTECB012BL,"Tech-12 Braid 1/8in x 600ft Bl","Buy to Stock",430,2698.92,N/A,2400,306.49,2698.92,cd503524-802a-5d8f-963c-f68c8ae72c9d,N/A,Rope,N/A
transfer,2942,"1.9 RL",RVN5300BK,"Roll 18oz Black Vinyl","Buy to Stock",181,106,N/A,3048,,3154,f37bf830-24e6-5fce-a7b2-05f8a31f783e,"RVN5300BK transfer 2942 to 181","Rolled Goods",N/A
transfer,0,0,RVN5300BK,"Roll 18oz Black Vinyl","Buy to Stock",000,3048,N/A,0,,3154,4c0f495d-9997-51b5-90bd-aa02039dd22c,"RVN5300BK transfer 0 to 000","Rolled Goods",N/A
transfer,0,0,RWS5-3MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",181,10675.24,N/A,3228,758,102680.59,75ea4917-7c82-5e24-9832-39ee1d4377c8,"RWS5-3MBKFR transfer 0 to 181","Rolled Goods",N/A
transfer,0,0,RWS5-3MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",003,92005.35,N/A,39807,,102680.59,d3593e0c-0ec3-58c8-93e5-7d76bf7464dc,"RWS5-3MBKFR transfer 0 to 003","Rolled Goods",N/A
transfer,3228,"2.0 RL",RWS5-3MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",430,,N/A,3228,,102680.59,b8ccce02-0ea8-571f-b168-9d3e274757df,"RWS5-3MBKFR transfer 3228 to 430","Rolled Goods",N/A
transfer,0,0,RWS5-5MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",181,13550.95,N/A,5384,90.7,304286.95,2c707ece-4b09-55e1-bb6a-cd2400070700,"RWS5-5MBKFR transfer 0 to 181","Rolled Goods",N/A
transfer,0,0,RWS5-5MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",000,10768,N/A,0,,304286.95,0734266e-48c4-5fbe-9d00-140b995b6f1e,"RWS5-5MBKFR transfer 0 to 000","Rolled Goods",N/A
transfer,0,0,RWS5-5MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",003,279968,N/A,236850,,304286.95,cafb1f39-cc17-5e7e-8bf1-72b7f56f6262,"RWS5-5MBKFR transfer 0 to 003","Rolled Goods",N/A
transfer,5384,"2.0 RL",RWS5-5MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",430,,N/A,5384,,304286.95,ab7c5e75-3845-5556-bcc0-245a734c376a,"RWS5-5MBKFR transfer 5384 to 430","Rolled Goods",N/A
transfer,0,0,RWS5-6MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",000,12912,N/A,0,,357909.4,7352e5ce-5c19-5ef3-92da-7fb1f00204c7,"RWS5-6MBKFR transfer 0 to 000","Rolled Goods",N/A
transfer,6456,"2.0 RL",RWS5-6MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",430,,N/A,6456,,357909.4,3e44af43-7999-53cf-a9c6-158800a967ca,"RWS5-6MBKFR transfer 6456 to 430","Rolled Goods",N/A
transfer,0,0,RWS5-6MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",181,38351.4,N/A,25824,3090,357909.4,cfdaa4ee-cc7d-59bd-a09b-2613686e8af3,"RWS5-6MBKFR transfer 0 to 181","Rolled Goods",N/A
transfer,0,0,RWS5-6MBKFR,"Roll Windscreen 70% Black FR","Buy to Stock",003,306646,N/A,174121,,357909.4,eb8f40f2-f7db-5fc3-9257-c6e85a0bd22f,"RWS5-6MBKFR transfer 0 to 003","Rolled Goods",N/A
transfer,0,0,RWS8601SD,"Roll Privacy Screen 85%  Polye","Buy to Stock",003,8500,N/A,6800,,8967.77,11c9e52a-1202-51a6-bc1d-af6aecba9280,"RWS8601SD transfer 0 to 003","Rolled Goods",N/A
transfer,1232.23,"1.4 RL",RWS8601SD,"Roll Privacy Screen 85%  Polye","Buy to Stock",181,467.77,N/A,1700,,8967.77,54b62113-a0fc-5688-a76a-67f68175ba20,"RWS8601SD transfer 1232 to 181","Rolled Goods",N/A
0,0,0,SB204SSBK-4,"Lily Pad Spreader Bar 2in OD S","Buy to Stock",000,6,N/A,6,,6,056cb722-ec6e-5c7f-b422-1f3dd91716e6,N/A,Netform,N/A
0,0,0,SB204SSBK-5,"Lily Pad Spreader Bar 2in OD S","Buy to Stock",000,10,N/A,8,,10,29461f17-dfc2-515a-b19c-826cd08e7c5a,N/A,Netform,N/A
0,0,0,SB204SSSD-4,"Lily Pad Spreader Bar 2in OD S","Buy to Stock",000,6,N/A,6,,6,c7a7879f-eb2d-5c06-8f72-752c501b79fd,N/A,Netform,N/A
0,0,0,SB204SSSD-5,"Lily Pad Spreader Bar 2in OD S","Buy to Stock",000,6,N/A,8,,6,42793e47-cacf-504f-8d46-d9648538abbc,N/A,Netform,N/A
0,0,0,SC1.75ASS,"1.75in SS A Point Phillips SS","Buy to Stock",000,4427.33,N/A,4418,,4427.33,cfcac622-5a33-5295-988c-a5a0f95d8abc,N/A,Netform,N/A
0,0,0,SC2.00SDZP,"Hex Washer Head Self-Drill Scr","Buy to Stock",430,32,N/A,5,6,32,c37fc14b-2cf8-5ef2-ad4c-9e0b96a723b0,N/A,Hardware,N/A
0,0,0,SC381.75SS,"Stainless Steel Socket Head Ca","Buy to Stock",430,270,N/A,0,,4770,86b75230-5e22-58aa-a827-974451010016,N/A,Netform,N/A
0,0,0,SC381.75SS,"Stainless Steel Socket Head Ca","Buy to Stock",000,4500,N/A,1406,1928,4770,4bf50548-63d3-5254-881f-b12f138991b9,N/A,Netform,N/A
0,0,0,SFP-CAGE1930,"Custom Soccer Cage","Make to Order",003,60,N/A,0,,60,83af8f15-e214-5493-82ac-1d2a72b2a882,N/A,Netting,N/A
0,0,0,SG-BLWH,"Checkered Soccer Goal Netting","Buy to Stock",003,2,N/A,1,,2,73b17fd8-63f7-5d93-8c00-ec6246a51545,N/A,Netting,N/A
